Date,Time,Bus_Stop_Name,Bus_Stop_ID,Route_ID,Passengers_Boarded,Passengers_Left_Behind,Bus_Capacity,Occupancy_Percent,Avg_Waiting_Time_Mins,Traffic_Congestion_Level,Weather,Special_Events_Nearby,Recommended_Buses
2025-05-12,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,37,0,60,61,13,Medium,Cloudy,0,1
2025-05-12,16:00,Koli Farm Gate,KFG301,365J,27,0,60,46,6,Medium,Cloudy,0,1
2025-05-12,16:00,K.R. Circle,KRC201,365J,35,0,60,58,7,Medium,Cloudy,0,1
2025-05-12,16:00,Maharani College,MHC101,365J,35,0,60,59,9,Medium,Cloudy,0,1
2025-05-12,17:00,AMC College,AMC601,365J,38,0,60,63,11,High,Cloudy,0,1
2025-05-12,17:00,Bannerghatta Circle,BGC501,365J,47,0,60,39,8,High,Cloudy,0,2
2025-05-12,17:00,Gottigere,GOT401,365J,27,0,60,45,8,High,Cloudy,0,1
2025-05-12,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,46,0,60,38,10,High,Cloudy,0,2
2025-05-12,17:00,Koli Farm Gate,KFG301,365J,20,0,60,34,12,High,Cloudy,0,1
2025-05-12,17:00,K.R. Circle,KRC201,365J,45,0,60,38,10,High,Cloudy,0,2
2025-05-12,17:00,Maharani College,MHC101,365J,38,0,60,63,9,High,Cloudy,0,1
2025-05-12,18:00,AMC College,AMC601,365J,37,0,60,61,8,High,Cloudy,0,1
2025-05-12,18:00,Bannerghatta Circle,BGC501,365J,47,0,60,39,14,High,Cloudy,0,2
2025-05-12,18:00,Gottigere,GOT401,365J,32,0,60,54,9,High,Cloudy,0,1
2025-05-12,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,50,0,60,42,11,High,Cloudy,0,2
2025-05-12,18:00,Koli Farm Gate,KFG301,365J,42,0,60,70,8,High,Cloudy,0,1
2025-05-12,18:00,K.R. Circle,KRC201,365J,60,0,60,50,11,High,Cloudy,0,2
2025-05-12,18:00,Maharani College,MHC101,365J,38,0,60,64,10,High,Cloudy,0,1
2025-05-12,19:00,AMC College,AMC601,365J,39,0,60,65,11,High,Cloudy,0,1
2025-05-12,19:00,Bannerghatta Circle,BGC501,365J,36,0,60,60,12,High,Cloudy,0,1
2025-05-12,19:00,Gottigere,GOT401,365J,30,0,60,51,9,High,Cloudy,0,1
2025-05-12,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,58,0,60,48,13,High,Cloudy,0,2
2025-05-12,19:00,Koli Farm Gate,KFG301,365J,39,0,60,64,10,High,Cloudy,0,1
2025-05-12,19:00,K.R. Circle,KRC201,365J,50,0,60,41,9,High,Cloudy,0,2
2025-05-12,19:00,Maharani College,MHC101,365J,28,0,60,47,12,High,Cloudy,0,1
2025-05-12,20:00,AMC College,AMC601,365J,37,0,60,62,14,High,Cloudy,0,1
2025-05-12,20:00,Bannerghatta Circle,BGC501,365J,27,0,60,46,11,High,Cloudy,0,1
2025-05-12,20:00,Gottigere,GOT401,365J,26,0,60,44,11,High,Cloudy,0,1
2025-05-12,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,43,0,60,71,12,High,Cloudy,0,1
2025-05-12,20:00,Koli Farm Gate,KFG301,365J,28,0,60,46,8,High,Cloudy,0,1
2025-05-12,20:00,K.R. Circle,KRC201,365J,37,0,60,62,9,High,Cloudy,0,1
2025-05-12,20:00,Maharani College,MHC101,365J,34,0,60,57,12,High,Cloudy,0,1
2025-05-12,21:00,AMC College,AMC601,365J,21,0,60,35,9,Medium,Cloudy,0,1
2025-05-12,21:00,Bannerghatta Circle,BGC501,365J,22,0,60,37,6,Medium,Cloudy,0,1
2025-05-12,21:00,Gottigere,GOT401,365J,22,0,60,36,6,Medium,Cloudy,0,1
2025-05-12,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,26,0,60,43,7,Medium,Cloudy,0,1
2025-05-12,21:00,Koli Farm Gate,KFG301,365J,22,0,60,36,5,Medium,Cloudy,0,1
2025-05-12,21:00,K.R. Circle,KRC201,365J,26,0,60,43,5,Medium,Cloudy,0,1
2025-05-12,21:00,Maharani College,MHC101,365J,26,0,60,43,8,Medium,Cloudy,0,1
2025-05-12,22:00,AMC College,AMC601,365J,15,0,60,25,7,Low,Cloudy,0,1
2025-05-12,22:00,Bannerghatta Circle,BGC501,365J,15,0,60,26,6,Low,Cloudy,0,1
2025-05-12,22:00,Gottigere,GOT401,365J,13,0,60,22,7,Low,Cloudy,0,1
2025-05-12,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,20,0,60,33,3,Low,Cloudy,0,1
2025-05-12,22:00,Koli Farm Gate,KFG301,365J,14,0,60,23,7,Low,Cloudy,0,1
2025-05-12,22:00,K.R. Circle,KRC201,365J,23,0,60,38,3,Low,Cloudy,0,1
2025-05-12,22:00,Maharani College,MHC101,365J,14,0,60,23,8,Low,Cloudy,0,1
2025-05-13,05:00,AMC College,AMC601,365J,24,0,60,40,3,Low,Clear,0,1
2025-05-13,05:00,Bannerghatta Circle,BGC501,365J,16,0,60,27,2,Low,Clear,0,1
2025-05-13,05:00,Gottigere,GOT401,365J,19,0,60,32,4,Low,Clear,0,1
2025-05-13,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,21,0,60,35,5,Low,Clear,0,1
2025-05-13,05:00,Koli Farm Gate,KFG301,365J,23,0,60,38,5,Low,Clear,0,1
2025-05-13,05:00,K.R. Circle,KRC201,365J,27,0,60,45,5,Low,Clear,0,1
2025-05-13,05:00,Maharani College,MHC101,365J,21,0,60,35,8,Low,Clear,0,1
2025-05-13,06:00,AMC College,AMC601,365J,20,0,60,34,7,Medium,Clear,0,1
2025-05-13,06:00,Bannerghatta Circle,BGC501,365J,22,0,60,37,7,Medium,Clear,0,1
2025-05-13,06:00,Gottigere,GOT401,365J,18,0,60,30,8,Medium,Clear,0,1
2025-05-13,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,30,0,60,50,7,Medium,Clear,0,1
2025-05-13,06:00,Koli Farm Gate,KFG301,365J,21,0,60,35,8,Medium,Clear,0,1
2025-05-13,06:00,K.R. Circle,KRC201,365J,32,0,60,53,8,Medium,Clear,0,1
2025-05-13,06:00,Maharani College,MHC101,365J,26,0,60,44,5,Medium,Clear,0,1
2025-05-13,07:00,AMC College,AMC601,365J,33,0,60,54,10,High,Clear,0,1
2025-05-13,07:00,Bannerghatta Circle,BGC501,365J,47,0,60,39,13,High,Clear,0,2
2025-05-13,07:00,Gottigere,GOT401,365J,34,0,60,57,10,High,Clear,0,1
2025-05-13,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,48,0,60,40,11,High,Clear,0,2
2025-05-13,07:00,Koli Farm Gate,KFG301,365J,42,0,60,70,9,High,Clear,0,1
2025-05-13,07:00,K.R. Circle,KRC201,365J,50,0,60,42,10,High,Clear,0,2
2025-05-13,07:00,Maharani College,MHC101,365J,43,0,60,71,11,High,Clear,0,1
2025-05-13,08:00,AMC College,AMC601,365J,52,0,60,43,11,High,Clear,0,2
2025-05-13,08:00,Bannerghatta Circle,BGC501,365J,43,0,60,72,12,High,Clear,0,1
2025-05-13,08:00,Gottigere,GOT401,365J,35,0,60,58,11,High,Clear,0,1
2025-05-13,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,49,0,60,41,10,High,Clear,0,2
2025-05-13,08:00,Koli Farm Gate,KFG301,365J,35,0,60,58,12,High,Clear,0,1
2025-05-13,08:00,K.R. Circle,KRC201,365J,57,0,60,47,8,High,Clear,0,2
2025-05-13,08:00,Maharani College,MHC101,365J,44,0,60,73,11,High,Clear,0,1
2025-05-13,09:00,AMC College,AMC601,365J,36,0,60,60,11,High,Clear,0,1
2025-05-13,09:00,Bannerghatta Circle,BGC501,365J,41,0,60,69,6,High,Clear,0,1
2025-05-13,09:00,Gottigere,GOT401,365J,37,0,60,61,8,High,Clear,0,1
2025-05-13,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,50,0,60,41,13,High,Clear,0,2
2025-05-13,09:00,Koli Farm Gate,KFG301,365J,39,0,60,65,12,High,Clear,0,1
2025-05-13,09:00,K.R. Circle,KRC201,365J,58,0,60,48,13,High,Clear,0,2
2025-05-13,09:00,Maharani College,MHC101,365J,33,0,60,55,11,High,Clear,0,1
2025-05-13,10:00,AMC College,AMC601,365J,26,0,60,43,3,Low,Clear,0,1
2025-05-13,10:00,Bannerghatta Circle,BGC501,365J,30,0,60,50,8,Low,Clear,0,1
2025-05-13,10:00,Gottigere,GOT401,365J,17,0,60,28,3,Low,Clear,0,1
2025-05-13,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,29,0,60,49,4,Low,Clear,0,1
2025-05-13,10:00,Koli Farm Gate,KFG301,365J,25,0,60,42,5,Low,Clear,0,1
2025-05-13,10:00,K.R. Circle,KRC201,365J,38,0,60,63,2,Low,Clear,0,1
2025-05-13,10:00,Maharani College,MHC101,365J,30,0,60,51,4,Low,Clear,0,1
2025-05-13,11:00,AMC College,AMC601,365J,21,0,60,35,7,Low,Clear,0,1
2025-05-13,11:00,Bannerghatta Circle,BGC501,365J,19,0,60,31,3,Low,Clear,0,1
2025-05-13,11:00,Gottigere,GOT401,365J,15,0,60,26,4,Low,Clear,0,1
2025-05-13,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,26,0,60,43,6,Low,Clear,0,1
2025-05-13,11:00,Koli Farm Gate,KFG301,365J,12,0,60,19,5,Low,Clear,0,1
2025-05-13,11:00,K.R. Circle,KRC201,365J,28,0,60,47,5,Low,Clear,0,1
2025-05-13,11:00,Maharani College,MHC101,365J,18,0,60,30,4,Low,Clear,0,1
2025-05-13,12:00,AMC College,AMC601,365J,16,0,60,27,4,Low,Clear,0,1
2025-05-13,12:00,Bannerghatta Circle,BGC501,365J,17,0,60,29,3,Low,Clear,0,1
2025-05-13,12:00,Gottigere,GOT401,365J,12,0,60,20,4,Low,Clear,0,1
2025-05-13,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,14,0,60,24,4,Low,Clear,0,1
2025-05-13,12:00,Koli Farm Gate,KFG301,365J,16,0,60,27,7,Low,Clear,0,1
2025-05-13,12:00,K.R. Circle,KRC201,365J,23,0,60,38,2,Low,Clear,0,1
2025-05-13,12:00,Maharani College,MHC101,365J,18,0,60,31,3,Low,Clear,0,1
2025-05-13,13:00,AMC College,AMC601,365J,19,0,60,31,7,Medium,Clear,0,1
2025-05-13,13:00,Bannerghatta Circle,BGC501,365J,15,0,60,25,9,Medium,Clear,0,1
2025-05-13,13:00,Gottigere,GOT401,365J,12,0,60,20,6,Medium,Clear,0,1
2025-05-13,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,18,0,60,30,6,Medium,Clear,0,1
2025-05-13,13:00,Koli Farm Gate,KFG301,365J,14,0,60,23,7,Medium,Clear,0,1
2025-05-13,13:00,K.R. Circle,KRC201,365J,19,0,60,32,4,Medium,Clear,0,1
2025-05-13,13:00,Maharani College,MHC101,365J,13,0,60,21,6,Medium,Clear,0,1
2025-05-13,14:00,AMC College,AMC601,365J,14,0,60,23,9,Medium,Clear,0,1
2025-05-13,14:00,Bannerghatta Circle,BGC501,365J,17,0,60,29,6,Medium,Clear,0,1
2025-05-13,14:00,Gottigere,GOT401,365J,14,0,60,23,9,Medium,Clear,0,1
2025-05-13,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,21,0,60,36,6,Medium,Clear,0,1
2025-05-13,14:00,Koli Farm Gate,KFG301,365J,18,0,60,31,8,Medium,Clear,0,1
2025-05-13,14:00,K.R. Circle,KRC201,365J,18,0,60,30,13,Medium,Clear,0,1
2025-05-13,14:00,Maharani College,MHC101,365J,21,0,60,34,8,Medium,Clear,0,1
2025-05-13,15:00,AMC College,AMC601,365J,19,0,60,32,9,Medium,Clear,0,1
2025-05-13,15:00,Bannerghatta Circle,BGC501,365J,19,0,60,31,8,Medium,Clear,0,1
2025-05-13,15:00,Gottigere,GOT401,365J,19,0,60,32,7,Medium,Clear,0,1
2025-05-13,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,27,0,60,46,8,Medium,Clear,0,1
2025-05-13,15:00,Koli Farm Gate,KFG301,365J,22,0,60,36,8,Medium,Clear,0,1
2025-05-13,15:00,K.R. Circle,KRC201,365J,27,0,60,45,8,Medium,Clear,0,1
2025-05-13,15:00,Maharani College,MHC101,365J,24,0,60,41,6,Medium,Clear,0,1
2025-05-13,16:00,AMC College,AMC601,365J,30,0,60,49,4,Low,Clear,0,1
2025-05-13,16:00,Bannerghatta Circle,BGC501,365J,31,0,60,52,6,Low,Clear,0,1
2025-05-13,16:00,Gottigere,GOT401,365J,25,0,60,41,3,Low,Clear,0,1
2025-05-13,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,29,0,60,49,5,Low,Clear,0,1
2025-05-13,16:00,Koli Farm Gate,KFG301,365J,25,0,60,41,7,Low,Clear,0,1
2025-05-13,16:00,K.R. Circle,KRC201,365J,38,0,60,63,4,Low,Clear,0,1
2025-05-13,16:00,Maharani College,MHC101,365J,44,0,60,73,2,Low,Clear,0,1
2025-05-13,17:00,AMC College,AMC601,365J,47,0,60,40,10,High,Clear,0,2
2025-05-13,17:00,Bannerghatta Circle,BGC501,365J,50,0,60,42,10,High,Clear,0,2
2025-05-13,17:00,Gottigere,GOT401,365J,42,0,60,70,11,High,Clear,0,1
2025-05-13,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,70,10,High,Clear,0,1
2025-05-13,17:00,Koli Farm Gate,KFG301,365J,47,0,60,39,9,High,Clear,0,2
2025-05-13,17:00,K.R. Circle,KRC201,365J,61,0,60,51,11,High,Clear,0,2
2025-05-13,17:00,Maharani College,MHC101,365J,38,0,60,64,9,High,Clear,0,1
2025-05-13,18:00,AMC College,AMC601,365J,41,0,60,68,8,High,Clear,0,1
2025-05-13,18:00,Bannerghatta Circle,BGC501,365J,56,0,60,47,11,High,Clear,0,2
2025-05-13,18:00,Gottigere,GOT401,365J,42,0,60,70,12,High,Clear,0,1
2025-05-13,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,57,0,60,47,13,High,Clear,0,2
2025-05-13,18:00,Koli Farm Gate,KFG301,365J,45,0,60,38,13,High,Clear,0,2
2025-05-13,18:00,K.R. Circle,KRC201,365J,69,0,60,57,11,High,Clear,0,2
2025-05-13,18:00,Maharani College,MHC101,365J,42,0,60,71,9,High,Clear,0,1
2025-05-13,19:00,AMC College,AMC601,365J,39,0,60,65,9,High,Clear,0,1
2025-05-13,19:00,Bannerghatta Circle,BGC501,365J,43,0,60,72,9,High,Clear,0,1
2025-05-13,19:00,Gottigere,GOT401,365J,40,0,60,67,12,High,Clear,0,1
2025-05-13,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,52,0,60,43,12,High,Clear,0,2
2025-05-13,19:00,Koli Farm Gate,KFG301,365J,43,0,60,72,9,High,Clear,0,1
2025-05-13,19:00,K.R. Circle,KRC201,365J,52,0,60,44,11,High,Clear,0,2
2025-05-13,19:00,Maharani College,MHC101,365J,53,0,60,44,14,High,Clear,0,2
2025-05-13,20:00,AMC College,AMC601,365J,34,0,60,57,13,High,Clear,0,1
2025-05-13,20:00,Bannerghatta Circle,BGC501,365J,27,0,60,45,8,High,Clear,0,1
2025-05-13,20:00,Gottigere,GOT401,365J,26,0,60,43,12,High,Clear,0,1
2025-05-13,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,38,0,60,63,11,High,Clear,0,1
2025-05-13,20:00,Koli Farm Gate,KFG301,365J,33,0,60,55,12,High,Clear,0,1
2025-05-13,20:00,K.R. Circle,KRC201,365J,39,0,60,64,11,High,Clear,0,1
2025-05-13,20:00,Maharani College,MHC101,365J,33,0,60,55,8,High,Clear,0,1
2025-05-13,21:00,AMC College,AMC601,365J,23,0,60,38,2,Low,Clear,0,1
2025-05-13,21:00,Bannerghatta Circle,BGC501,365J,24,0,60,40,3,Low,Clear,0,1
2025-05-13,21:00,Gottigere,GOT401,365J,17,0,60,29,4,Low,Clear,0,1
2025-05-13,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,35,0,60,58,5,Low,Clear,0,1
2025-05-13,21:00,Koli Farm Gate,KFG301,365J,23,0,60,39,5,Low,Clear,0,1
2025-05-13,21:00,K.R. Circle,KRC201,365J,34,0,60,57,3,Low,Clear,0,1
2025-05-13,21:00,Maharani College,MHC101,365J,23,0,60,39,5,Low,Clear,0,1
2025-05-13,22:00,AMC College,AMC601,365J,17,0,60,28,7,Medium,Clear,0,1
2025-05-13,22:00,Bannerghatta Circle,BGC501,365J,15,0,60,26,5,Medium,Clear,0,1
2025-05-13,22:00,Gottigere,GOT401,365J,17,0,60,28,5,Medium,Clear,0,1
2025-05-13,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,28,0,60,47,6,Medium,Clear,0,1
2025-05-13,22:00,Koli Farm Gate,KFG301,365J,13,0,60,21,6,Medium,Clear,0,1
2025-05-13,22:00,K.R. Circle,KRC201,365J,17,0,60,28,11,Medium,Clear,0,1
2025-05-13,22:00,Maharani College,MHC101,365J,17,0,60,28,6,Medium,Clear,0,1
2025-05-14,05:00,AMC College,AMC601,365J,18,0,60,29,7,Medium,Clear,0,1
2025-05-14,05:00,Bannerghatta Circle,BGC501,365J,21,0,60,36,6,Medium,Clear,0,1
2025-05-14,05:00,Gottigere,GOT401,365J,19,0,60,31,7,Medium,Clear,0,1
2025-05-14,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,22,0,60,37,6,Medium,Clear,0,1
2025-05-14,05:00,Koli Farm Gate,KFG301,365J,21,0,60,34,7,Medium,Clear,0,1
2025-05-14,05:00,K.R. Circle,KRC201,365J,27,0,60,45,7,Medium,Clear,0,1
2025-05-14,05:00,Maharani College,MHC101,365J,17,0,60,28,7,Medium,Clear,0,1
2025-05-14,06:00,AMC College,AMC601,365J,29,0,60,48,4,Low,Clear,0,1
2025-05-14,06:00,Bannerghatta Circle,BGC501,365J,31,0,60,52,5,Low,Clear,0,1
2025-05-14,06:00,Gottigere,GOT401,365J,25,0,60,42,4,Low,Clear,0,1
2025-05-14,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,34,0,60,57,6,Low,Clear,0,1
2025-05-14,06:00,Koli Farm Gate,KFG301,365J,21,0,60,35,6,Low,Clear,0,1
2025-05-14,06:00,K.R. Circle,KRC201,365J,34,0,60,57,4,Low,Clear,0,1
2025-05-14,06:00,Maharani College,MHC101,365J,29,0,60,49,5,Low,Clear,0,1
2025-05-14,07:00,AMC College,AMC601,365J,29,0,60,49,12,High,Clear,0,1
2025-05-14,07:00,Bannerghatta Circle,BGC501,365J,35,0,60,59,10,High,Clear,0,1
2025-05-14,07:00,Gottigere,GOT401,365J,37,0,60,61,11,High,Clear,0,1
2025-05-14,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,46,0,60,38,10,High,Clear,0,2
2025-05-14,07:00,Koli Farm Gate,KFG301,365J,30,0,60,50,10,High,Clear,0,1
2025-05-14,07:00,K.R. Circle,KRC201,365J,57,0,60,48,15,High,Clear,0,2
2025-05-14,07:00,Maharani College,MHC101,365J,40,0,60,67,10,High,Clear,0,1
2025-05-14,08:00,AMC College,AMC601,365J,43,0,60,72,14,High,Clear,0,1
2025-05-14,08:00,Bannerghatta Circle,BGC501,365J,43,0,60,71,10,High,Clear,0,1
2025-05-14,08:00,Gottigere,GOT401,365J,34,0,60,57,12,High,Clear,0,1
2025-05-14,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,59,0,60,50,11,High,Clear,0,2
2025-05-14,08:00,Koli Farm Gate,KFG301,365J,34,0,60,57,11,High,Clear,0,1
2025-05-14,08:00,K.R. Circle,KRC201,365J,51,0,60,42,13,High,Clear,0,2
2025-05-14,08:00,Maharani College,MHC101,365J,36,0,60,60,12,High,Clear,0,1
2025-05-14,09:00,AMC College,AMC601,365J,42,0,60,70,8,Medium,Clear,0,1
2025-05-14,09:00,Bannerghatta Circle,BGC501,365J,46,0,60,77,7,Medium,Clear,0,1
2025-05-14,09:00,Gottigere,GOT401,365J,30,0,60,51,10,Medium,Clear,0,1
2025-05-14,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,47,0,60,79,7,Medium,Clear,0,1
2025-05-14,09:00,Koli Farm Gate,KFG301,365J,48,0,60,80,6,Medium,Clear,0,1
2025-05-14,09:00,K.R. Circle,KRC201,365J,47,0,60,78,7,Medium,Clear,0,1
2025-05-14,09:00,Maharani College,MHC101,365J,34,0,60,57,8,Medium,Clear,0,1
2025-05-14,10:00,AMC College,AMC601,365J,25,0,60,42,4,Low,Clear,0,1
2025-05-14,10:00,Bannerghatta Circle,BGC501,365J,29,0,60,48,5,Low,Clear,0,1
2025-05-14,10:00,Gottigere,GOT401,365J,22,0,60,37,2,Low,Clear,0,1
2025-05-14,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,33,0,60,56,4,Low,Clear,0,1
2025-05-14,10:00,Koli Farm Gate,KFG301,365J,29,0,60,49,6,Low,Clear,0,1
2025-05-14,10:00,K.R. Circle,KRC201,365J,33,0,60,56,3,Low,Clear,0,1
2025-05-14,10:00,Maharani College,MHC101,365J,28,0,60,46,5,Low,Clear,0,1
2025-05-14,11:00,AMC College,AMC601,365J,21,0,60,35,5,Medium,Clear,0,1
2025-05-14,11:00,Bannerghatta Circle,BGC501,365J,22,0,60,37,5,Medium,Clear,0,1
2025-05-14,11:00,Gottigere,GOT401,365J,16,0,60,27,11,Medium,Clear,0,1
2025-05-14,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,22,0,60,37,8,Medium,Clear,0,1
2025-05-14,11:00,Koli Farm Gate,KFG301,365J,20,0,60,34,6,Medium,Clear,0,1
2025-05-14,11:00,K.R. Circle,KRC201,365J,29,0,60,48,8,Medium,Clear,0,1
2025-05-14,11:00,Maharani College,MHC101,365J,25,0,60,42,7,Medium,Clear,0,1
2025-05-14,12:00,AMC College,AMC601,365J,13,0,60,22,8,Medium,Clear,0,1
2025-05-14,12:00,Bannerghatta Circle,BGC501,365J,18,0,60,29,5,Medium,Clear,0,1
2025-05-14,12:00,Gottigere,GOT401,365J,13,0,60,22,5,Medium,Clear,0,1
2025-05-14,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,20,0,60,33,8,Medium,Clear,0,1
2025-05-14,12:00,Koli Farm Gate,KFG301,365J,15,0,60,25,6,Medium,Clear,0,1
2025-05-14,12:00,K.R. Circle,KRC201,365J,21,0,60,36,9,Medium,Clear,0,1
2025-05-14,12:00,Maharani College,MHC101,365J,15,0,60,26,9,Medium,Clear,0,1
2025-05-14,13:00,AMC College,AMC601,365J,14,0,60,24,7,Low,Clear,0,1
2025-05-14,13:00,Bannerghatta Circle,BGC501,365J,14,0,60,23,2,Low,Clear,0,1
2025-05-14,13:00,Gottigere,GOT401,365J,15,0,60,24,4,Low,Clear,0,1
2025-05-14,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,16,0,60,26,6,Low,Clear,0,1
2025-05-14,13:00,Koli Farm Gate,KFG301,365J,14,0,60,24,5,Low,Clear,0,1
2025-05-14,13:00,K.R. Circle,KRC201,365J,23,0,60,38,6,Low,Clear,0,1
2025-05-14,13:00,Maharani College,MHC101,365J,17,0,60,28,2,Low,Clear,0,1
2025-05-14,14:00,AMC College,AMC601,365J,21,0,60,34,6,Low,Clear,0,1
2025-05-14,14:00,Bannerghatta Circle,BGC501,365J,23,0,60,38,6,Low,Clear,0,1
2025-05-14,14:00,Gottigere,GOT401,365J,15,0,60,26,5,Low,Clear,0,1
2025-05-14,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,25,0,60,41,5,Low,Clear,0,1
2025-05-14,14:00,Koli Farm Gate,KFG301,365J,12,0,60,20,5,Low,Clear,0,1
2025-05-14,14:00,K.R. Circle,KRC201,365J,23,0,60,38,3,Low,Clear,0,1
2025-05-14,14:00,Maharani College,MHC101,365J,21,0,60,36,5,Low,Clear,0,1
2025-05-14,15:00,AMC College,AMC601,365J,24,0,60,39,2,Low,Clear,0,1
2025-05-14,15:00,Bannerghatta Circle,BGC501,365J,20,0,60,34,6,Low,Clear,0,1
2025-05-14,15:00,Gottigere,GOT401,365J,20,0,60,33,2,Low,Clear,0,1
2025-05-14,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,28,0,60,46,6,Low,Clear,0,1
2025-05-14,15:00,Koli Farm Gate,KFG301,365J,22,0,60,37,2,Low,Clear,0,1
2025-05-14,15:00,K.R. Circle,KRC201,365J,30,0,60,51,3,Low,Clear,0,1
2025-05-14,15:00,Maharani College,MHC101,365J,27,0,60,45,3,Low,Clear,0,1
2025-05-14,16:00,AMC College,AMC601,365J,28,0,60,47,6,Medium,Clear,0,1
2025-05-14,16:00,Bannerghatta Circle,BGC501,365J,39,0,60,65,9,Medium,Clear,0,1
2025-05-14,16:00,Gottigere,GOT401,365J,28,0,60,47,5,Medium,Clear,0,1
2025-05-14,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,71,7,Medium,Clear,0,1
2025-05-14,16:00,Koli Farm Gate,KFG301,365J,33,0,60,54,10,Medium,Clear,0,1
2025-05-14,16:00,K.R. Circle,KRC201,365J,39,0,60,65,6,Medium,Clear,0,1
2025-05-14,16:00,Maharani College,MHC101,365J,35,0,60,58,9,Medium,Clear,0,1
2025-05-14,17:00,AMC College,AMC601,365J,34,0,60,57,8,Medium,Clear,0,1
2025-05-14,17:00,Bannerghatta Circle,BGC501,365J,42,0,60,71,7,Medium,Clear,0,1
2025-05-14,17:00,Gottigere,GOT401,365J,30,0,60,49,13,Medium,Clear,0,1
2025-05-14,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,60,0,60,50,6,Medium,Clear,0,2
2025-05-14,17:00,Koli Farm Gate,KFG301,365J,41,0,60,69,7,Medium,Clear,0,1
2025-05-14,17:00,K.R. Circle,KRC201,365J,55,0,60,46,9,Medium,Clear,0,2
2025-05-14,17:00,Maharani College,MHC101,365J,50,0,60,42,10,Medium,Clear,0,2
2025-05-14,18:00,AMC College,AMC601,365J,42,0,60,71,13,High,Clear,0,1
2025-05-14,18:00,Bannerghatta Circle,BGC501,365J,54,0,60,45,10,High,Clear,0,2
2025-05-14,18:00,Gottigere,GOT401,365J,36,0,60,60,16,High,Clear,0,1
2025-05-14,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,56,0,60,46,15,High,Clear,0,2
2025-05-14,18:00,Koli Farm Gate,KFG301,365J,45,0,60,75,11,High,Clear,0,1
2025-05-14,18:00,K.R. Circle,KRC201,365J,54,0,60,45,12,High,Clear,0,2
2025-05-14,18:00,Maharani College,MHC101,365J,52,0,60,43,12,High,Clear,0,2
2025-05-14,19:00,AMC College,AMC601,365J,47,0,60,39,10,High,Clear,0,2
2025-05-14,19:00,Bannerghatta Circle,BGC501,365J,40,0,60,67,7,High,Clear,0,1
2025-05-14,19:00,Gottigere,GOT401,365J,40,0,60,66,8,High,Clear,1,1
2025-05-14,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,44,0,60,73,12,High,Clear,0,1
2025-05-14,19:00,Koli Farm Gate,KFG301,365J,47,0,60,39,6,High,Clear,0,2
2025-05-14,19:00,K.R. Circle,KRC201,365J,66,0,60,55,13,High,Clear,0,2
2025-05-14,19:00,Maharani College,MHC101,365J,43,0,60,71,9,High,Clear,0,1
2025-05-14,20:00,AMC College,AMC601,365J,33,0,60,55,12,High,Clear,0,1
2025-05-14,20:00,Bannerghatta Circle,BGC501,365J,35,0,60,59,10,High,Clear,0,1
2025-05-14,20:00,Gottigere,GOT401,365J,25,0,60,41,16,High,Clear,0,1
2025-05-14,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,41,0,60,68,11,High,Clear,0,1
